经济性得分,车贷占收入比,房贷占收入比,电池技术性能得分,个人年收入,家庭成员数,最高学历,品牌类型,动力性表现得分,舒适性得分,家庭可支配收入,家庭年收入,安全性表现得分,出生年,单位性质,工作年限,驾龄,配置与质量品质得分,居住时间,驾驶操控性表现得分,外观内饰得分,婚姻类型,居住区域类型,职位类型,户口类型,子女数,购买意愿
66.69170125,0,10,71.29713052,25,3,5,1,69.89531806,69.97759067,35,40,70.81797534,1984,7,12,9,70.75990103,35,66.66457788,71.23726238,5,1,9,2,1,0.0 
81.55817068,20,20,82.41122879,10,5,5,1,81.00281808,83.52071989,5,16,84.7161122,1983,4,12,6,85.54478058,10,80.52038403,82.34645282,6,1,6,2,1,0.0 
59.03767417,0,30,71.38300684,14,3,5,1,56.72345736,82.98082128,12,20,72.71248175,1991,7,10,10,86.32000643,14,79.98567074,78.08943171,5,3,9,1,1,0.0 
81.41322771,30,20,82.85781735,11,5,4,1,79.53777651,75.81693304,11,30,73.60796285,1990,2,4,2,76.98950202,29,88.88277078,84.49346486,6,2,5,2,1,0.0 
81.55817068,15,25,83.21102768,12,1,6,1,82.7780967,82.35397114,12,34,81.03064359,1994,4,3,5,88.52325126,25,83.5955792,86.72448794,1,1,8,2,0,0.0 
70.44455435,0,20,83.19492935,14,3,6,1,77.70226734,74.39390238,22,30,81.50425589,1988,3,8,8,88.87254642,32,82.73238044,73.15318607,5,2,4,2,1,0.0 
77.80531758,40,15,82.22884332,10,5,5,1,82.7780967,88.91681971,8,14,81.45251238,1987,4,9,5,88.87254642,5,88.88277078,97.70064157,6,2,3,1,1,0.0 
77.80531758,20,10,87.07429814,8,3,6,1,83.85439911,79.82791437,5,13,81.92612469,1991,4,7,7,84.76955472,29,83.06086591,84.31140228,2,1,6,2,0,0.0 
88.91893392,20,10,85.04342101,11,3,6,1,82.6138424,88.91681971,8,18,85.1897245,1991,4,7,7,84.76955472,29,86.13606108,84.31140228,2,2,4,2,0,0.0 
77.80531758,0,0,79.83956868,22,3,5,1,77.28800654,73.75457412,10,30,81.45251238,1988,7,7,12,66.65690932,17,72.48648275,71.04317701,5,1,9,1,1,0.0 
77.80531758,10,15,76.69946665,40,2,6,1,77.76249789,77.80346762,46,50,77.76704377,1992,2,8,8,77.76472787,8,77.77367433,77.77433233,3,1,2,2,0,0.0 
96.27969715,28,25,90.77128148,8,5,3,1,92.1103181,92.60962522,7,14,88.87519312,1985,3,12,6,92.97553812,18,85.80757561,93.32260645,6,2,4,2,1,0.0 
48.06900081,20,0,60.10153923,5,3,5,1,74.85068631,65.27803869,6,12,67.55437552,1982,3,14,12,66.23097863,18,79.98567074,64.56715562,5,2,3,2,1,0.0 
66.83664422,10,20,65.40298292,8,3,4,1,76.35768688,76.94576962,7,10,73.60796285,1988,5,8,5,74.01103133,10,69.94600087,77.77433233,5,1,4,2,1,0.0 
73.9041436,0,20,97.07917152,10,5,6,1,92.1103181,92.20429484,11,11,99.98334246,1991,5,5,4,99.98036497,29,91.62948048,91.16357162,6,1,5,2,1,0.0 
37.0937021,0,25,42.60790139,33,3,6,1,38.11361401,45.58439782,33,37,41.16899757,1988,6,12,12,40.32828249,32,41.6896761,39.86464126,5,1,1,2,1,0.0 
96.27969715,0,15,97.07917152,6,3,6,2,87.25897359,95.9812783,5,7,95.82426155,1972,5,25,16,92.20031227,47,94.70467565,93.26155789,5,1,6,2,1,0.0 
70.44455435,0,0,67.74328606,16,1,6,2,54.24394185,72.12412753,28,17,63.3952946,1990,4,7,6,69.98467517,20,61.3773863,69.00623931,1,1,5,2,0,0.0 
77.80531758,0,0,86.3511297,7,6,5,2,77.76249789,84.64955647,7,15,77.76704377,1990,7,8,8,74.08766687,15,77.77367433,73.39629721,6,3,9,2,2,0.0 
66.69170125,17,0,65.58536839,10,3,5,2,66.65499787,66.69011554,12,20,74.50344395,1988,4,12,7,66.65690932,10,66.66457788,66.66514189,5,2,6,1,1,0.0 
88.91893392,0,20,94.63455195,15,3,8,2,93.88559672,98.76714341,13,25,99.98334246,1989,2,5,2,99.98036497,30,96.91667206,93.26155789,5,2,5,2,1,0.0 
66.69170125,0,0,66.18485551,20,3,5,2,60.78486699,78.56488599,40,60,70.39610654,1996,1,3,5,51.78870588,5,58.30219113,64.25000399,2,2,8,2,0,0.0 
81.41322771,0,0,77.80869155,12,4,5,2,74.68643201,74.11066211,15,25,77.76704377,1992,4,6,4,70.33397033,10,80.31415621,71.04317701,2,2,2,1,0,0.0 
74.05246448,20,20,77.99107701,14,3,6,2,74.46194715,76.18435125,9,25,74.50344395,1989,4,7,6,76.98950202,30,83.38935139,71.10422558,5,2,3,2,1,0.0 
74.05246448,25,15,85.55133081,5,5,6,2,82.7780967,80.47857286,4,9,74.50344395,1985,4,12,11,92.97553812,35,80.84886951,84.31140228,6,1,2,2,1,0.0 
85.16608081,20,20,94.32512594,4,5,6,2,93.72134242,93.08780332,3,10,88.87519312,1987,3,9,3,92.20031227,9,94.16996236,93.26155789,6,2,4,1,1,0.0 
62.93884815,25,0,68.72547041,7,4,6,2,66.65499787,69.97759067,7,15,66.65889442,1994,4,4,4,69.98467517,20,75.02696464,73.33524865,4,2,7,2,0,0.0 
81.55817068,0,0,74.25484708,20,5,5,2,79.0030546,86.89237296,26,30,81.45251238,1970,9,25,5,78.11402303,10,83.5955792,82.21341601,5,4,11,2,2,0.0 
66.69170125,0,0,72.82009786,5,4,6,2,69.73106376,71.14433942,5,8,69.92249424,1994,4,4,4,69.98467517,20,69.73977306,71.04317701,4,2,7,2,0,0.0 
44.45446533,25,25,52.80685933,6,3,5,2,60.39884236,59.8440267,4,15,59.70982599,1992,4,4,5,66.30761417,5,63.25812929,57.84802309,2,3,8,2,0,0.0 
77.80531758,0,0,75.77781441,25,3,6,2,72.74689909,74.51599249,20,30,81.03064359,1980,3,16,15,74.43696203,40,72.48648275,80.06640397,5,1,2,2,1,0.0 
81.55817068,0,0,77.26790856,9,3,5,2,77.59824359,83.48280772,13,19,80.55703128,1988,4,8,10,81.44178887,31,77.77367433,80.06640397,2,1,1,2,0,0.0 
81.55817068,6,10,82.22884332,15,3,6,2,81.00281808,79.06649601,20,17,74.50344395,1990,6,4,5,77.76472787,10,83.5955792,80.05438118,5,1,2,1,1,0.0 
85.16608081,20,30,79.83956868,18,2,6,2,81.00281808,83.52071989,8,30,81.03064359,1995,4,3,3,85.54478058,25,83.5955792,84.49346486,3,2,5,1,0,0.0 
70.29961138,25,20,64.60318404,12,5,6,1,57.32277647,64.94890906,8,22,70.34436303,1983,4,12,10,62.12429386,36,72.28025494,73.20221184,6,2,2,2,1,0.0 
74.19740745,6,25,85.78268779,25,3,5,1,80.83856378,86.89237296,15,30,85.6115933,1980,7,16,10,77.33879717,40,80.52038403,82.16439024,5,1,9,2,1,0.0 
77.80531758,20,10,71.29713052,9,5,5,1,71.73082723,72.77478601,14,30,81.45251238,1985,4,12,10,78.19065857,15,66.66457788,75.49428348,6,2,4,2,1,0.0 
81.41322771,20,30,83.93419612,25,3,5,1,76.46171063,78.66116563,14,46,85.1897245,1984,4,13,12,84.76955472,15,77.77367433,80.05438118,5,1,6,1,1,0.0 
81.55817068,20,20,81.48957655,23,5,5,1,88.86999791,84.500508,13,36,88.87519312,1984,4,12,7,88.87254642,10,91.62948048,84.50548765,6,2,6,2,1,0.0 
81.55817068,10,10,81.68806034,50,2,5,1,79.70203081,74.51599249,40,60,77.76704377,1988,7,9,9,73.66173617,6,83.5955792,79.8723186,3,2,9,2,0,0.0 
74.05246448,50,0,74.25484708,8,3,5,1,79.22753946,72.4073678,4,12,77.76704377,1981,4,16,8,77.76472787,10,69.41128758,79.92134438,5,2,3,1,1,0.0 
70.29961138,0,0,63.33923261,6,3,4,1,71.50634238,67.41362174,12,15,62.97342581,1992,4,4,2,62.55391762,27,60.84267301,66.65311911,2,2,8,2,0,0.0 
74.05246448,20,0,73.92932275,22,3,6,1,75.92698872,66.69011554,19,39,77.34517498,1989,4,8,10,74.78625718,30,72.48648275,77.58024696,5,2,5,2,1,0.0 
77.80531758,0,0,85.04342101,13,3,5,1,84.01865341,83.8881381,9,25,81.45251238,1985,4,11,5,74.43696203,34,83.06086591,75.48226069,5,2,2,2,1,0.0 
81.55817068,10,10,82.41122879,50,3,6,1,88.86999791,84.46259583,40,60,81.92612469,1989,7,8,8,81.86771957,11,83.5955792,84.44443909,5,2,9,2,1,0.0 
70.29961138,15,20,78.91791644,16,4,5,1,66.71522843,77.80346762,15,20,77.76704377,1983,6,13,5,70.75990103,10,66.12986459,68.82417673,6,1,3,1,2,0.0 
74.05246448,15,25,68.54308495,12,2,4,1,77.76249789,72.4073678,10,15,77.29343146,1984,4,10,10,73.31244102,35,75.56167793,75.43323492,3,1,5,2,0,0.0 
88.91893392,30,20,88.92278981,12,2,6,1,88.86999791,88.91681971,6,19,88.87519312,1983,6,12,6,88.87254642,29,88.88277078,88.88352277,3,2,4,2,0,0.0 
74.19740745,6,16,82.41122879,22,6,6,1,79.0030546,83.60489783,26,30,85.1897245,1989,4,8,8,82.21701473,31,83.06086591,82.16439024,6,1,3,2,2,0.0 
70.44455435,10,25,73.92932275,27,4,5,1,72.91115339,74.51599249,18,35,70.81797534,1990,1,8,11,70.33397033,10,72.48648275,71.0551998,5,1,3,1,2,0.0 
74.05246448,30,20,77.26790856,16,5,8,1,69.73106376,76.91995915,10,32,74.08157516,1986,3,7,6,78.88924889,7,82.73238044,77.95639491,6,1,7,2,1,0.0 
74.19740745,0,15,70.94392019,55,3,4,1,76.04744983,73.75457412,50,60,76.87156267,1970,9,25,3,80.66656302,5,63.79561053,73.15318607,5,4,11,2,1,0.0 
88.91893392,0,20,88.92278981,27,2,6,1,88.86999791,88.91681971,22,41,88.87519312,1981,5,15,5,88.87254642,29,88.88277078,88.88352277,3,2,4,2,0,0.0 
88.91893392,0,25,88.92278981,24,3,6,1,88.86999791,88.91681971,19,40,88.87519312,1984,4,11,3,88.87254642,28,88.88277078,88.88352277,5,1,2,2,1,0.0 
77.80531758,0,25,85.96507325,8,3,6,2,90.33503948,81.09094276,10,11,88.87519312,1991,4,6,8,81.09249372,25,85.80757561,82.15236745,2,1,8,2,0,0.0 
48.35563931,13,20,61.6605674,5,3,5,2,44.86506489,71.07764671,10,13,66.12979506,1982,7,15,11,49.96528016,38,91.09476719,55.62394412,5,1,9,2,1,0.0 
55.57808492,8,16,61.84295287,12,6,8,2,68.49050705,74.23275222,15,18,89.34880542,1993,2,3,7,67.35250435,27,71.95176946,66.65311911,6,2,7,2,2,0.0 
81.55817068,10,30,46.53463595,12,5,6,2,85.31944067,84.92069504,13,18,85.6115933,1985,4,10,5,85.54478058,20,91.62948048,82.15236745,5,2,2,1,3,0.0 
70.44455435,10,12,71.68318697,15,1,6,2,72.91115339,72.12412753,12,18,77.76704377,1990,3,4,10,70.33397033,5,72.48648275,71.04317701,1,2,7,1,0,0.0 
77.80531758,0,20,75.77781441,15,3,6,2,77.76249789,77.80346762,12,20,77.76704377,1982,4,15,10,77.76472787,30,77.77367433,77.77433233,5,1,2,1,1,0.0 
88.91893392,25,15,88.92278981,10,3,8,2,85.79393203,90.17984809,8,21,88.87519312,1972,3,22,15,92.97553812,20,88.88277078,95.55362952,5,2,2,2,1,0.0 
88.91893392,0,25,80.7664081,17,4,6,2,80.77833322,87.65379133,16,30,81.45251238,1981,4,15,15,81.86771957,39,83.5955792,82.16439024,5,1,3,2,2,0.0 
70.44455435,5,30,64.43235917,10,3,5,2,68.12003944,72.4073678,20,30,70.34436303,1988,4,9,3,77.76472787,9,74.69847916,75.49428348,5,1,7,2,1,0.0 
85.16608081,0,25,81.36253601,15,4,5,2,82.55361184,78.37792536,14,30,81.45251238,1981,4,15,20,81.09249372,39,83.06086591,86.40938855,5,1,3,2,2,0.0 
74.05246448,25,20,74.25484708,11,5,6,2,79.37352221,74.43181455,5,18,74.08157516,1987,4,10,10,69.98467517,20,74.69847916,77.64129553,6,2,4,2,1,0.0 
92.52684404,25,20,91.67683539,13,3,4,2,93.88559672,86.67400322,7,18,96.71974265,1978,7,23,7,87.67138987,17,83.5955792,82.15236745,5,3,9,2,1,0.0 
51.82185391,30,20,63.73687672,8,3,5,2,63.63916254,59.26956896,6,20,63.3952946,1986,5,8,6,66.65690932,32,71.95176946,73.38427443,5,1,4,2,1,0.0 
55.71640254,14,44,87.02986436,15,5,5,2,71.83485098,74.92132287,10,20,67.55437552,1971,7,25,18,78.11402303,30,82.52615262,75.47023791,6,2,9,2,2,0.0 
70.29961138,0,0,77.80869155,10,2,6,2,71.44611182,77.80346762,17,20,74.50344395,1993,6,3,3,77.76472787,26,77.77367433,77.77433233,3,1,8,2,0,0.0 
59.33093802,0,20,72.58874088,13,3,6,2,77.70226734,78.66116563,10,20,85.6115933,1990,4,6,7,81.09249372,28,85.80757561,73.32322586,2,2,2,1,0,0.0 
66.69170125,0,10,80.38035166,17,5,6,2,79.53777651,74.51599249,18,30,76.87156267,1986,4,11,8,77.76472787,12,80.52038403,75.67634606,6,2,6,2,1,0.0 
63.08379112,20,20,75.77781441,10,3,6,2,69.6708332,73.67039618,11,30,70.34436303,1988,4,7,5,67.08284002,20,71.95176946,62.42014358,5,2,4,2,1,0.0 
81.55817068,0,0,79.83956868,10,3,5,2,80.83856378,79.06649601,18,11,81.03064359,1982,4,15,2,70.33397033,18,77.77367433,82.34645282,5,2,7,2,1,0.0 
85.16608081,10,20,72.58874088,7,5,6,2,71.30012907,74.29762275,9,12,66.18528212,1990,3,6,7,69.20944931,30,75.23319245,66.53210509,6,3,5,2,2,0.0 
81.55817068,25,0,74.82328899,8,3,6,2,74.68643201,74.14857428,10,14,84.7161122,1995,2,1,5,88.87254642,8,77.77367433,77.77433233,2,1,8,1,0,0.0 
70.29961138,0,0,77.80869155,10,3,6,2,71.44611182,74.11066211,15,14,77.76704377,1994,3,3,3,77.76472787,25,77.77367433,77.77433233,2,1,8,2,0,0.0 
62.93884815,5,30,71.35766264,16,3,6,2,67.89555458,63.4026404,10,19,71.23984413,1985,2,12,3,58.44723286,6,66.99306336,60.12807194,5,1,7,2,1,0.0 
59.33093802,30,0,72.40635542,7,3,6,2,71.67059668,72.4073678,8,20,74.08157516,1984,3,12,10,77.76472787,35,69.41128758,73.33524865,5,2,7,2,1,0.0 
66.69170125,35,0,79.65718321,10,3,6,2,69.89531806,64.66566879,8,20,66.65889442,1984,3,12,10,73.66173617,35,69.41128758,71.04317701,5,1,7,1,1,0.0 
70.44455435,10,20,76.88185212,35,3,5,2,69.5065789,76.17302103,20,37,76.87156267,1990,3,10,8,71.10919618,4,80.52038403,75.4452577,5,2,3,2,1,0.0 
66.69170125,20,0,63.55449126,6,3,6,2,70.05957236,58.15174813,12,8,70.34436303,1988,5,6,8,62.55391762,31,66.66457788,59.93398658,2,1,6,2,0,0.0 
77.80531758,5,45,73.32800765,10,3,5,2,71.67059668,74.11066211,9,15,77.76704377,1997,4,3,2,77.76472787,23,77.77367433,77.9684177,2,2,8,2,0,0.0 
73.9041436,0,15,82.22884332,9,3,5,2,68.43027649,77.22900989,10,18,85.6115933,1991,4,6,6,77.76472787,28,73.83251245,75.47023791,5,2,3,2,1,0.0 
74.05246448,0,0,82.22884332,12,3,5,2,74.68643201,76.94576962,9,20,70.81797534,1986,4,10,6,70.33397033,20,78.10215981,75.48226069,5,2,2,1,1,0.0 
88.91893392,0,25,94.45216648,9,3,8,2,92.1103181,99.0301718,12,11,99.98334246,1989,2,5,2,99.98036497,30,99.99186723,97.70064157,5,1,5,2,1,0.0 
70.44455435,0,0,82.08570446,9,2,6,2,77.92675219,78.56488599,14,11,84.7161122,1993,6,4,3,81.44178887,26,72.48648275,66.60409333,3,2,4,2,0,0.0 
74.19740745,10,20,81.74859245,6,4,6,2,73.22139044,83.19956745,10,14,85.6115933,1990,6,9,8,80.66656302,15,78.30838762,86.7855365,6,2,5,2,1,0.0 
77.80531758,0,40,75.77781441,8,3,6,2,77.76249789,77.80346762,7,15,77.76704377,1982,4,15,10,77.76472787,37,77.77367433,77.77433233,5,1,2,2,1,0.0 
81.55817068,15,26,83.87366401,12,6,6,2,86.70598014,84.64305341,10,15,84.24249989,1974,7,23,6,80.31726786,46,73.02119604,75.71334905,6,1,9,2,1,0.0 
66.69170125,25,20,71.68318697,8,3,5,2,79.06328516,77.04204926,7,24,81.03064359,1986,4,13,15,67.43213518,30,72.48648275,79.8723186,5,2,3,2,1,0.0 
85.16608081,8,34,61.6605674,10,4,6,2,61.22354036,71.70822631,12,18,63.44372086,1978,4,18,15,64.4506692,42,58.83214547,73.4333002,6,1,4,2,1,0.0 
74.19740745,13,0,83.21102768,10,4,5,2,78.83880031,80.19533259,9,15,89.29706191,1991,4,6,6,77.76472787,15,80.52038403,82.15236745,6,1,8,1,1,0.0 
70.44455435,5,21,77.78100555,10,6,5,2,79.47754596,79.95000448,16,20,73.60796285,1981,3,19,15,74.43696203,39,77.77367433,75.48226069,6,1,2,2,2,0.0 
66.69170125,0,38,73.2061543,12,3,5,2,69.89531806,75.77902087,10,20,66.65889442,1984,5,10,5,70.75990103,21,69.08280211,73.20221184,5,1,2,1,1,0.0 
66.69170125,0,0,72.66537132,15,3,6,2,66.87948273,68.93293203,10,30,69.92249424,1995,4,2,5,66.65690932,25,77.77367433,77.76230954,2,2,8,2,0,0.0 
51.82185391,0,0,63.14074882,12,5,5,2,51.00070509,59.91752337,18,30,40.74712878,1974,2,22,6,55.46576688,19,55.01552791,73.19018906,6,2,3,2,1,0.0 
44.60278621,0,0,53.73033954,70,4,5,2,44.37248405,55.844943,54,80,54.65152043,1993,3,5,4,52.5676248,12,44.97633933,48.64870852,5,1,5,2,2,0.0 
81.55817068,25,20,81.68806034,7,5,6,2,82.7780967,82.07073087,4,14,81.03064359,1990,5,6,8,81.86771957,10,80.52038403,82.34645282,6,1,3,2,1,0.0 
77.80531758,30,0,87.07429814,10,3,6,2,77.76249789,85.2240142,12,17,88.87519312,1987,5,7,6,88.87254642,33,88.88277078,88.88352277,5,1,4,2,1,0.0 
77.80531758,20,20,84.50263803,11,5,4,2,82.6138424,79.82791437,8,21,77.76704377,1990,5,6,7,88.87254642,10,86.13606108,86.60347392,6,1,3,2,1,0.0 
85.16608081,10,10,88.92278981,20,2,5,2,88.86999791,86.89237296,26,30,88.87519312,1989,7,8,9,88.87254642,11,83.06086591,86.7855365,2,2,9,1,0,1.0 
88.91893392,0,25,94.45216648,7,3,8,2,96.90143205,98.76714341,13,26,96.29787385,1989,2,5,2,99.98036497,30,99.99186723,99.9927132,5,1,5,2,1,0.0 
88.91893392,10,50,88.92278981,20,3,5,2,85.85416258,88.91681971,8,30,88.87519312,1992,4,6,8,81.09249372,27,83.5955792,86.60347392,5,2,2,2,1,0.0 
70.44455435,0,0,74.25484708,25,3,6,2,74.68643201,76.54043924,26,30,77.76704377,1990,4,6,8,73.66173617,10,77.77367433,71.0551998,5,1,4,1,1,0.0 
88.91893392,10,30,83.93419612,25,4,4,2,85.79393203,84.36631619,15,30,85.6115933,1985,3,15,10,82.21701473,15,82.73238044,88.88352277,6,1,5,1,2,0.0 
88.91893392,10,29,83.21102768,16,3,5,2,85.62967773,83.19956745,15,22,84.7161122,1981,3,15,11,81.86771957,39,83.06086591,82.16439024,5,1,4,2,1,0.0 
62.93884815,0,0,70.57396208,25,3,4,2,69.73106376,74.51599249,26,30,70.81797534,1980,7,17,18,73.66173617,15,69.41128758,73.33524865,5,1,9,1,1,0.0 
99.0325502,25,20,99.0368881,5,3,5,2,99.97749794,99.0301718,3,9,99.98334246,1982,3,15,12,99.98036497,10,99.99186723,99.9927132,5,1,2,2,1,0.0 
96.27969715,25,15,90.95366694,5,2,5,2,93.72134242,92.20429484,5,13,92.13879294,1995,5,2,5,96.30330397,24,91.62948048,93.45564325,3,1,7,1,0,0.0 
70.29961138,0,20,72.9471384,6,5,8,2,73.34185155,79.95000448,9,19,74.08157516,1986,3,5,5,77.76472787,6,69.41128758,88.88352277,6,1,3,2,1,0.0 
99.0325502,30,20,99.0368881,7,5,6,2,96.4269407,99.0301718,5,18,99.98334246,1990,5,6,7,77.76472787,10,86.13606108,84.31140228,6,1,3,2,1,0.0 
85.16608081,20,30,88.74040435,10,3,6,2,81.06304863,81.09094276,4,16,81.03064359,1984,4,13,12,81.09249372,20,83.5955792,80.05438118,5,1,7,2,1,0.0 
77.80531758,25,25,79.83956868,11,5,4,2,79.53777651,84.500508,5,18,85.1897245,1990,5,6,7,84.76955472,10,86.13606108,80.06640397,6,1,3,2,1,0.0 
66.69170125,12,20,59.82982193,45,5,8,2,75.76273442,68.98456402,25,50,62.9216823,1973,3,22,6,62.47358902,6,64.124096,73.33524865,6,2,2,2,1,0.0 
70.44455435,0,0,77.80869155,45,3,4,2,71.67059668,69.6943504,40,50,74.50344395,1980,4,16,15,73.66173617,10,69.41128758,73.20221184,5,2,2,1,1,0.0 
85.16608081,25,15,83.53655201,6,5,4,2,81.00281808,81.09094276,3,10,81.45251238,1982,4,18,4,81.09249372,21,83.06086591,86.72448794,6,1,6,2,1,0.0 
77.80531758,8,25,85.04342101,8,2,6,2,82.6138424,85.62934458,7,12,81.92612469,1994,4,5,3,84.76955472,4,83.5955792,86.59145113,3,1,4,1,0,0.0 
81.55817068,15,30,77.80869155,60,3,6,2,77.76249789,77.80346762,45,68,77.76704377,1985,5,15,10,77.76472787,15,77.77367433,77.77433233,5,1,6,2,1,0.0 
62.93884815,20,15,64.66371615,5,3,5,2,66.65499787,66.69011554,5,12,66.65889442,1994,4,5,1,66.65690932,1,66.66457788,66.66514189,5,4,8,1,1,0.0 
96.27969715,0,15,84.32025257,5,3,6,2,87.09471929,81.56912085,5,16,85.6115933,1987,2,10,10,85.54478058,33,83.06086591,73.57835979,5,3,5,1,1,0.0 
88.91893392,20,30,89.33653225,8,3,6,2,81.00281808,77.39813725,7,25,77.76704377,1993,4,4,3,84.76955472,10,91.09476719,79.81127004,5,1,3,2,1,0.0 
85.16608081,20,20,72.40635542,8,6,8,2,72.74689909,72.12412753,10,27,77.76704377,1984,3,10,10,74.08766687,10,72.48648275,80.05438118,6,1,7,2,2,0.0 
70.29961138,15,40,75.80547334,8,3,5,2,65.35421061,73.38715591,15,30,66.65889442,1997,3,1,2,74.08766687,3,72.48648275,64.37307026,2,2,5,2,0,0.0 
70.44455435,0,35,73.2061543,25,5,6,2,72.74689909,71.51175763,30,40,70.34436303,1984,4,13,14,62.55391762,36,72.48648275,68.81215394,6,1,2,2,1,0.0 
85.16608081,15,20,83.71893747,13,6,5,2,82.6138424,79.82791437,11,30,77.76704377,1980,4,16,5,81.86771957,24,83.26709373,77.90736913,6,1,2,2,2,0.0 
59.33093802,13,29,73.38853977,5,5,4,2,68.49050705,68.4696106,7,10,70.34436303,1990,3,6,8,73.66173617,30,69.73977306,73.33524865,6,1,8,2,1,0.0 
88.91893392,15,25,81.74859245,6,5,6,2,79.22753946,83.8881381,7,16,77.76704377,1990,5,8,4,81.86771957,5,80.84886951,75.43323492,6,1,2,1,1,0.0 
99.0325502,25,20,79.83956868,5,3,5,2,99.97749794,97.63830683,3,16,99.98334246,1964,3,35,15,99.98036497,56,99.99186723,99.9927132,5,1,5,2,1,0.0 
62.93884815,25,25,60.5690887,9,3,6,2,65.04397355,62.27380382,4,18,66.65889442,1986,4,12,10,55.54909078,20,63.58938271,62.22605821,5,1,4,2,1,0.0 
73.9041436,15,25,76.64412173,8,2,6,2,69.58348309,73.2650658,10,15,67.55437552,1997,4,2,2,74.43696203,2,80.52038403,71.23726238,3,2,7,2,0,0.0 
96.27969715,25,20,81.68806034,9,5,6,2,85.62967773,85.91258485,4,14,88.87519312,1990,5,7,7,85.54478058,10,86.13606108,86.7855365,6,1,3,2,1,0.0 
48.06900081,10,40,71.29713052,15,3,6,2,63.57893199,53.46328178,10,20,58.81434489,1994,8,5,5,55.54909078,9,55.55548143,55.55595146,2,1,10,2,0,0.0 
66.69170125,0,0,67.80381817,16,3,6,2,61.80365337,66.69011554,10,26,66.65889442,1988,3,5,6,66.65690932,31,66.66457788,66.66514189,5,2,5,2,1,0.0 
85.16608081,5,20,75.77781441,28,2,6,2,80.77833322,83.8881381,20,30,84.7161122,1997,4,1,3,81.86771957,5,78.30838762,79.86029581,3,1,4,1,0,0.0 
62.93884815,7,30,70.00552017,15,5,4,2,63.57893199,66.1156578,18,35,66.65889442,1988,8,10,1,84.76955472,32,66.33609241,71.10422558,6,1,10,2,1,0.0 
77.80531758,10,10,72.82009786,20,4,5,2,71.44611182,72.08621536,24,30,77.76704377,1987,4,10,2,70.75990103,6,71.95176946,77.58024696,5,1,2,1,2,0.0 
77.80531758,10,50,79.65718321,20,1,6,2,77.53801304,80.23324475,10,30,77.76704377,1990,7,9,10,73.66173617,15,77.77367433,79.8723186,1,1,9,1,0,0.0 
70.44455435,0,0,72.82009786,35,3,6,2,74.52217771,74.51599249,25,40,77.76704377,1990,6,8,7,74.43696203,8,75.02696464,73.20221184,5,1,3,1,1,0.0 
59.18261714,0,25,76.69946665,3,5,5,2,63.57893199,66.69011554,4,10,66.65889442,1979,1,18,5,62.55391762,30,69.20505977,60.12807194,6,2,4,2,1,0.0 
66.69170125,0,0,73.38853977,10,4,5,2,71.44611182,82.2576915,15,11,77.76704377,1983,4,14,17,85.54478058,36,77.77367433,80.05438118,5,3,2,2,2,0.0 
66.69170125,0,10,77.62630608,8,3,6,2,74.52217771,78.45412611,14,11,85.6115933,1988,4,10,6,78.19065857,32,80.52038403,77.76230954,5,1,6,2,1,0.0 
77.80531758,10,20,77.26790856,12,2,6,2,82.6138424,75.65693077,10,18,74.50344395,1992,4,5,5,80.66656302,15,77.77367433,82.16439024,3,1,4,2,0,0.0 
96.27969715,25,20,86.74877381,8,5,4,2,82.46785964,91.71401505,6,20,86.0852056,1974,4,23,8,81.01585818,40,88.01957202,81.95828208,6,1,7,2,1,0.0 
92.52684404,25,0,84.65736457,6,5,5,2,78.68595896,81.86369135,9,20,79.13613717,1974,4,23,8,84.76955472,40,74.36999369,77.71328377,6,1,2,2,1,0.0 
81.41322771,25,10,99.0368881,13,3,5,2,82.6138424,86.89237296,8,20,85.6115933,1979,5,19,15,88.09732057,30,79.98567074,84.50548765,5,1,8,2,1,0.0 
99.0325502,25,15,99.0368881,9,3,5,2,99.97749794,99.0301718,9,25,99.98334246,1981,3,16,12,99.98036497,10,99.99186723,99.9927132,5,1,2,2,1,0.0 
77.80531758,5,15,77.80869155,20,5,6,2,77.76249789,77.80346762,20,30,77.76704377,1984,3,14,6,77.76472787,16,77.77367433,77.77433233,6,1,3,2,1,0.0 
77.80531758,10,10,76.69946665,20,3,6,2,77.76249789,77.80346762,26,30,77.76704377,1989,8,7,5,77.76472787,4,77.77367433,77.77433233,2,2,10,2,0,0.0 
77.80531758,5,10,81.68806034,12,3,6,2,74.52217771,77.04204926,20,30,74.50344395,1996,3,3,3,73.31244102,24,69.41128758,73.38427443,2,1,8,2,0,0.0 
70.44455435,20,20,69.8346953,22,3,4,2,66.59476732,66.69011554,13,34,70.81797534,1985,4,13,10,74.43696203,20,63.91786819,66.71416767,5,1,4,1,1,0.0 
59.18261714,0,50,71.11474506,30,3,6,2,60.56309666,66.69011554,15,40,66.65889442,1981,4,17,16,66.65690932,15,72.81496823,66.66514189,5,1,2,2,1,0.0 
77.80531758,10,25,84.06123666,6,1,6,2,83.79416855,77.80346762,9,11,77.76704377,1989,2,7,10,77.76472787,10,83.92406468,77.77433233,1,2,3,1,0,0.0 
44.45446533,0,20,56.15886078,11,5,6,2,61.63939907,50.89814189,14,11,58.81434489,1981,4,15,5,59.65208248,11,55.88149462,57.83600031,6,2,3,2,1,0.0 
